ID,보증금,월세,전용면적,해당층,총층,방수,욕실수,총주차대수,관리비,중개사무소,제공플랫폼,허위매물여부,등록경과일,보증금월세비율,층비율,저층여부,고층여부,매물확인방식_서류확인,매물확인방식_전화확인,매물확인방식_현장확인,주차가능여부_가능,주차가능여부_불가능,방향_남동향,방향_남서향,방향_남향,방향_동향,방향_북동향,방향_북서향,방향_북향,방향_서향
TRAIN_2092,18.788790072437177,12.847929163278053,3.7052448082002005,4.0,7.0,1.0,1.0,1.9459101490553132,2.772588722239781,226,0,0,179,380.2621572048495,0.5714285714285714,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2093,16.341239282272525,11.982935344196433,3.3325482949183005,4.0,6.0,2.0,1.0,0.6931471805599453,0.0,116,0,1,313,78.12451172180174,0.6666666666666666,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2094,18.234351177809064,11.407576060361786,3.3325482949183005,4.0,5.0,2.0,1.0,1.791759469228055,2.302585092994046,25,0,0,121,922.2119754224954,0.8,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2095,18.61130111182548,13.500801182986649,3.3325482949183005,3.0,7.0,1.0,1.0,3.0602352018030174,0.0,206,2,1,415,165.75319759835946,0.42857142857142855,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2096,18.627694921466773,11.775297421715827,3.5874002851640823,8.0,9.0,1.0,1.0,1.3862943611198906,2.0794415416798357,32,2,0,158,946.1465681033222,0.8888888888888888,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2097,18.21611359048103,13.47302165746721,3.3325482949183005,4.8484030589293745,8.052545155993432,1.3780788177339902,1.0345110928512735,3.0602352018030174,0.0,67,3,1,313,114.78857072032292,0.602095730605218,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2098,19.664835340792976,11.608244735642321,3.279406324608233,7.0,10.0,2.0,1.0,3.0602352018030174,2.772588722239781,182,1,0,219,3154.516777120208,0.7,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2099,16.5563506464056,10.308985993422082,3.43043250693049,10.0,17.0,1.0,1.0,3.5263605246161616,2.3978952727983707,32,0,0,149,516.6494450184994,0.5882352941176471,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_2100,19.666275225846817,11.982935344196433,3.3325482949183005,4.0,6.0,2.0,1.0,1.6094379124341003,2.1972245773362196,131,1,0,50,2171.861425866088,0.6666666666666666,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2101,19.664835340792976,11.982935344196433,3.3325482949183005,2.0,3.0,1.0,1.0,3.0602352018030174,0.0,173,3,1,177,2168.7364453972164,0.6666666666666666,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2102,16.166885910365842,11.156264806643742,3.3325482949183005,9.0,10.0,2.0,1.0,0.6931471805599453,2.3978952727983707,80,0,0,144,149.99785717346896,0.9,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_2103,19.680561183053477,12.873904582205107,3.703768066607687,4.0,5.0,2.0,1.0,3.0602352018030174,2.1972245773362196,13,1,0,205,903.8438362978557,0.8,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2104,19.600873022685093,12.206077645517674,3.4210000089583352,5.0,9.0,1.0,1.0,2.1972245773362196,2.3978952727983707,283,2,0,154,1627.4918625406874,0.5555555555555556,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2105,19.049289408708074,12.301387370778713,3.0717669598299886,11.0,11.0,1.0,1.0,2.70805020110221,0.0,32,1,0,128,852.268853323394,1.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2106,19.666275225846817,13.353476685668044,3.3141860046725258,7.0,12.0,1.0,1.0,3.912023005428146,1.791759469228055,32,8,0,557,551.586426053292,0.5833333333333334,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2107,17.034386422832473,13.102162710901053,3.2980566227426418,2.0,3.0,1.0,1.0,3.0602352018030174,0.0,183,0,0,123,51.02030404019584,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2108,19.619138370606784,12.644330802262578,3.006672213592325,1.0,12.0,1.0,1.0,3.828641396489095,2.6390573296152584,32,0,0,179,1069.351389189067,0.08333333333333333,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2109,18.871756369682007,12.73670383776449,2.917770732084279,12.0,14.0,1.0,1.0,4.653960350157523,0.6931471805599453,291,5,0,487,461.7633477548595,0.8571428571428571,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2110,18.287149362756413,12.54254845357358,2.917770732084279,6.0,6.0,1.0,1.0,2.1972245773362196,0.0,292,0,1,343,312.49888393255736,1.0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2111,15.76142084987672,12.429220196836383,2.917770732084279,4.8484030589293745,2.0,2.0,1.0,3.0602352018030174,0.0,207,3,0,93,27.999888000448,2.4242015294646873,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_2112,16.012735246411598,12.04355959836804,3.4301087251565754,4.8484030589293745,10.0,2.0,1.0,3.5553480614894135,2.1972245773362196,247,1,0,98,52.94086505373498,0.4848403058929375,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2113,18.525040768285617,12.676079399771027,3.26918863874179,6.0,6.0,1.0,1.0,1.9459101490553132,1.791759469228055,77,1,0,76,346.8739160190124,1.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_2114,19.653241008045665,13.444448325847754,3.1458749319837103,12.0,15.0,1.0,1.0,3.8918202981106265,0.0,32,8,0,469,497.1007288395234,0.8,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2115,18.064005814299346,11.695255355062795,3.7247291070076334,3.0,4.0,1.0,1.0,2.1972245773362196,1.791759469228055,32,0,0,49,583.3284722627311,0.75,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2116,19.60394050974355,11.982935344196433,3.1328821117012247,1.0,19.0,1.0,1.0,3.5553480614894135,1.791759469228055,32,4,0,53,2040.6122461734615,0.05263157894736842,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2117,18.126309696772605,12.873904582205107,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,2.0794415416798357,157,0,0,538,191.025151217561,0.6666666666666666,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2118,19.635593491283995,13.081543466215237,3.1838702156693857,5.0,6.0,1.0,1.0,3.0602352018030174,2.1972245773362196,6,0,0,153,702.0818706627695,0.8333333333333334,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2119,18.974565862925928,11.002116507732017,3.8747364206421295,4.8484030589293745,5.0,2.0,1.0,1.791759469228055,0.0,278,0,0,105,2899.951667472209,0.969680611785875,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2120,19.79059162836303,13.47302165746721,3.3697067145707846,19.0,21.0,1.0,1.0,2.9444389791664403,0.0,32,0,0,115,554.224571514688,0.9047619047619048,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2121,19.08078807560207,11.407576060361786,3.1917101567954314,4.8484030589293745,8.0,1.0,1.0,1.791759469228055,0.0,103,0,1,363,2149.9761113765403,0.6060503823661718,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2122,19.729013566305248,12.577639650232573,2.917770732084279,3.0,4.0,1.0,1.0,3.0602352018030174,1.9459101490553132,152,0,0,144,1275.8576694563121,0.75,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2123,16.860033043306743,11.156264806643742,3.481240089335692,9.0,13.0,1.0,1.0,3.4339872044851463,1.791759469228055,32,1,0,129,299.9957143469379,0.6923076923076923,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2124,19.00846741441004,12.948012371209098,2.917770732084279,4.8484030589293745,7.0,1.0,1.0,3.0602352018030174,1.3862943611198906,147,1,0,34,428.57040816569486,0.6926290084184821,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_2125,19.628147440522095,12.506180941677357,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,1.3862943611198906,118,0,0,134,1238.884300428517,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2126,17.073607134447293,12.429220196836383,3.3894621254437345,10.0,11.0,1.0,1.0,3.367295829986474,0.6931471805599453,32,1,0,42,103.99958400166399,0.9090909090909091,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2127,16.97251102166758,13.399996629152975,3.6238074573702215,4.0,6.0,1.0,1.0,2.772588722239781,0.0,32,2,0,98,35.60600665756567,0.6666666666666666,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2128,19.075606716886917,12.899222326086994,3.750444809772091,4.0,6.0,2.0,1.0,1.6094379124341003,1.9459101490553132,149,0,0,110,481.2487968780078,0.6666666666666666,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2129,18.960093830401174,12.388398368982115,3.358289880650879,6.0,8.0,1.0,1.0,3.8918202981106265,1.6094379124341003,32,0,0,44,714.5803559151836,0.75,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2130,19.760931169188652,12.676079399771027,3.6016862424115588,14.0,21.0,1.0,1.0,2.0794415416798357,2.6390573296152584,32,1,0,318,1193.7462695429076,0.6666666666666666,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2131,18.65969765229688,13.038983942375959,3.1747149290824312,15.0,16.0,1.0,1.0,2.70805020110221,1.6094379124341003,32,2,0,458,276.086356334008,0.9375,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2132,19.628147440522095,11.51293546492023,2.917770732084279,4.8484030589293745,14.0,1.0,1.0,4.653960350157523,2.5649493574615367,31,2,0,76,3344.966550334497,0.34631450420924104,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2133,16.257857680289998,13.180634172318978,3.6823582371236707,4.0,17.0,2.0,2.0,3.258096538021482,2.0794415416798357,32,4,0,496,21.698072267788174,0.23529411764705882,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2134,16.300417291085605,12.706850963741102,3.1838702156693857,2.0,5.0,1.0,1.0,2.0794415416798357,1.791759469228055,231,0,0,239,36.36352617113281,0.4,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2135,17.296750678069195,11.849404844423074,3.1822118404966093,4.0,5.0,1.0,1.0,3.0602352018030174,2.302585092994046,54,2,0,182,232.14119899143577,0.8,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2136,17.073607134447293,13.415034483903348,3.3325482949183005,2.0,3.0,1.0,1.0,3.0602352018030174,0.0,161,2,0,88,38.80591222998174,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2137,18.560442695023177,12.821260987319457,3.091042453358316,10.0,19.0,1.0,1.0,1.0986122886681098,0.6931471805599453,32,4,0,317,310.80997078386275,0.5263157894736842,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2138,18.802535993247336,12.506180941677357,3.3325482949183005,2.0,5.0,1.0,1.0,2.1972245773362196,2.1972245773362196,58,4,0,233,542.5905829978408,0.4,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2139,19.661949335912173,12.468440756144114,3.706964921660321,8.0,8.0,2.0,1.0,2.0794415416798357,0.0,170,1,0,75,1330.7641124457214,1.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2140,17.11134746100564,11.982935344196433,2.972463646614637,4.0,5.0,1.0,1.0,1.0986122886681098,0.0,292,0,0,156,168.74894531909175,0.8,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2141,18.881265157590757,13.527829818844937,3.5242995787961386,4.0,4.0,2.0,2.0,3.1780538303479458,2.1972245773362196,32,0,0,151,211.33305155593126,1.0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2142,18.112795977788508,12.506180941677357,3.3325482949183005,4.0,7.0,2.0,1.0,1.9459101490553132,2.1972245773362196,80,0,0,121,272.2212139955037,0.5714285714285714,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2143,19.701614592192207,12.206077645517674,3.3325482949183005,4.0,6.0,2.0,1.0,3.0602352018030174,0.0,242,3,0,83,1799.9910000449997,0.6666666666666666,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2144,18.012712520663676,12.676079399771027,3.3325482949183005,2.0,3.0,1.0,1.0,3.0602352018030174,0.0,214,4,0,152,207.81185058796692,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2145,18.896914929159916,12.899222326086994,3.3325482949183005,3.0,5.0,1.0,1.0,1.9459101490553132,1.3862943611198906,150,7,0,166,402.4989937525156,0.6,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2146,19.02772523090849,12.577639650232573,3.6498787167642037,2.0,3.0,1.0,1.0,3.828641396489095,2.833213344056216,32,0,0,466,632.7564387709008,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2147,18.005165315142214,13.180634172318978,3.3325482949183005,3.0,4.0,2.0,1.0,3.0602352018030174,0.0,6,1,0,95,124.5280669281756,0.75,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2148,18.8906843794481,13.45883704259595,3.3325482949183005,5.0,5.0,1.0,1.0,3.0602352018030174,1.3862943611198906,151,3,1,286,228.57110204128278,1.0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2149,19.06253463538792,12.644330802262578,3.1130707659712242,4.0,6.0,1.0,1.0,3.0602352018030174,2.5649493574615367,145,8,1,248,612.9012487056493,0.6666666666666666,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2150,18.92448175882369,11.982935344196433,3.1166215908294443,3.0,4.0,2.0,1.0,3.7612001156935624,0.0,32,2,0,238,1034.368535196655,0.75,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2151,19.628147440522095,12.506180941677357,3.222469360378331,1.0,3.0,1.0,1.0,3.367295829986474,2.4849066497880004,32,1,0,316,1238.884300428517,0.3333333333333333,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2152,19.828002474712314,13.180634172318978,3.5133348815990053,1.0,3.0,1.0,1.0,3.713572066704308,1.3862943611198906,32,2,0,438,770.753262729693,0.3333333333333333,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2153,18.126309696772605,12.345838935721968,3.3325482949183005,3.0,6.0,1.0,1.0,3.0602352018030174,1.6094379124341003,252,1,0,236,323.91163516680365,0.5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2154,19.035866388448003,12.793862088206213,2.917770732084279,4.8484030589293745,9.0,1.0,1.0,2.772588722239781,0.0,81,0,0,153,513.8874614237183,0.5387114509921527,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2155,18.78184560013259,12.468440756144114,3.3120018028576843,12.0,14.0,1.0,1.0,3.0602352018030174,2.1972245773362196,226,0,0,110,551.9209541501764,0.8571428571428571,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2156,18.02763817065757,13.038983942375959,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,138,0,0,94,146.73881143736645,0.6666666666666666,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2157,17.01418371633128,13.487007879880162,3.774827766250301,13.0,18.0,1.0,1.0,2.833213344056216,0.0,32,0,0,253,34.02773051704095,0.7222222222222222,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2158,19.683394046129756,12.301387370778713,3.503453082366503,12.0,12.0,2.0,1.0,3.9318256327243257,2.3978952727983707,32,0,0,469,1606.8108781323722,1.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2159,19.705772602329347,12.04355959836804,3.3325482949183005,4.0,5.0,1.0,1.0,1.6094379124341003,2.3978952727983707,193,0,1,540,2126.458079658355,0.8,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2160,18.936493915199545,11.918397239722838,3.3325482949183005,3.0,4.0,2.0,1.0,1.0986122886681098,1.3862943611198906,101,2,0,127,1116.6592222718516,0.75,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2161,16.341239282272525,13.28787951079572,3.426865128410733,8.0,12.0,2.0,1.0,3.2188758248682006,1.791759469228055,32,5,0,158,21.186404768805478,0.6666666666666666,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2162,18.59882693770404,13.51440681653079,3.326473835466219,10.0,11.0,1.0,1.0,3.784189633918261,0.6931471805599453,32,1,0,228,161.48626826179964,0.9090909090909091,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2163,16.88356353960952,13.199326270390594,3.5923685537330927,5.0,5.0,1.0,1.0,1.3862943611198906,2.6390573296152584,32,2,0,428,39.814741083812805,1.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2164,18.702093210937722,12.429220196836383,3.349202086543775,3.0,7.0,2.0,1.0,3.0602352018030174,0.0,218,1,0,127,529.9978800084799,0.42857142857142855,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2165,18.525040768285617,13.304686600863562,3.0694473113762717,2.0,2.0,1.0,1.0,3.713572066704308,2.6390573296152584,32,0,0,265,184.99969166718054,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2166,17.01418371633128,12.793862088206213,3.3325482949183005,4.0,5.0,1.0,1.0,1.0986122886681098,1.791759469228055,61,2,0,141,68.05536651287079,0.8,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2167,18.191267592203175,13.444448325847754,3.5040547671018634,3.0,10.0,1.0,1.0,2.70805020110221,1.3862943611198906,32,1,0,432,115.2172243228633,0.3,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2168,16.5563506464056,12.345838935721968,3.022860940942244,1.0,12.0,1.0,1.0,3.4339872044851463,2.1972245773362196,32,0,0,79,67.39101134342894,0.08333333333333333,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2169,17.1654146803266,13.180634172318978,3.202746442938317,5.0,6.0,2.0,1.0,0.6931471805599453,2.0794415416798357,229,0,0,255,53.77348344625765,0.8333333333333334,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2170,19.640034653270813,13.180634172318978,3.8205653949393112,3.0,6.0,2.0,1.0,1.6094379124341003,2.6390573296152584,118,0,0,169,638.6780402301127,0.5,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2171,18.731835179915297,11.289794413577894,3.3325482949183005,2.0,4.0,1.0,1.0,3.0602352018030174,2.3978952727983707,15,0,0,208,1706.2286721415983,0.5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2172,19.69464592289554,12.899222326086994,3.4008639927609177,6.0,6.0,2.0,1.0,2.3978952727983707,2.995732273553991,108,0,1,553,893.747765630586,1.0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2173,19.654697672537885,12.847929163278053,2.917770732084279,4.8484030589293745,10.0,1.0,1.0,2.833213344056216,2.3978952727983707,31,2,0,133,903.9449896184484,0.4848403058929375,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2174,19.016766217178823,12.821260987319457,3.39484390768998,6.0,7.0,2.0,1.0,1.791759469228055,2.6390573296152584,247,1,0,152,490.53921475887904,0.8571428571428571,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2175,16.835935492889124,13.527829818844937,3.060583245873607,4.8484030589293745,7.0,1.0,1.0,1.0986122886681098,1.6094379124341003,119,0,0,41,27.333296888937483,0.6926290084184821,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2176,18.739134482343626,13.180634172318978,3.1838702156693857,2.0,6.0,1.0,1.0,3.0602352018030174,3.044522437723423,33,0,1,267,259.4334727670325,0.3333333333333333,1,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2177,18.65179247285226,12.100717685412471,3.518091133133655,4.0,8.0,2.0,1.0,1.9459101490553132,2.3978952727983707,157,0,1,204,699.9961111327159,0.5,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2178,18.795686651448673,13.304686600863562,3.4326960487215263,9.0,9.0,2.0,1.0,3.0602352018030174,2.0794415416798357,76,1,0,156,242.49959583400695,1.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2179,18.353472004954103,11.849404844423074,3.3325482949183005,3.0,7.0,1.0,1.0,1.791759469228055,2.4849066497880004,146,0,0,49,667.8523724830537,0.42857142857142855,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2180,19.075606716886917,12.847929163278053,3.3325482949183005,2.0,4.0,2.0,1.0,3.0602352018030174,2.0794415416798357,46,0,0,98,506.57761426943614,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_2181,19.043941802410075,12.765691290604371,2.917770732084279,11.0,13.0,1.0,1.0,3.0602352018030174,1.3862943611198906,226,0,0,103,532.8556204125131,0.8461538461538461,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2182,15.607270193858982,13.47302165746721,3.273742726309041,1.0,21.0,1.0,1.0,2.5649493574615367,2.0794415416798357,32,0,0,61,8.450692322968559,0.047619047619047616,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_2183,18.927498352344912,9.90353755128617,3.2339614622862416,4.0,14.0,1.0,1.0,1.0986122886681098,2.5649493574615367,32,2,0,511,8299.585020748962,0.2857142857142857,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_2184,18.749984498289212,12.388398368982115,3.3325482949183005,4.8484030589293745,6.0,1.0,1.0,3.0602352018030174,0.6931471805599453,70,0,0,159,579.1642534822771,0.8080671764882291,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_2185,18.440483381052466,12.765691290604371,3.046425387869509,7.0,17.0,1.0,1.0,2.3978952727983707,1.791759469228055,32,3,0,505,291.4277387778892,0.4117647058823529,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
